,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
399,AKX,2017-09-09,2019-05-11,609,Saturday,AKX_20170909_20190511_30-40_F_EUR,EUR,276126,129697,500001,2.129008381072808,1.8107711696834055,3.855146996460982,30-40,F,amberpierce,rollinsnicole@klein.com,Elizabeth Foster,F,35
400,BYU,2017-07-07,2019-05-17,679,Friday,BYU_20170707_20190517_45-50_M_GBP,GBP,226639,214752,499996,1.0553522202354344,2.206133984000988,2.3282483981522875,45-50,M,amberpierce,rollinsnicole@klein.com,Elizabeth Foster,F,35
401,KTR,2017-08-29,2018-01-31,155,Tuesday,KTR_20170829_20180131_35-55_F_USD,USD,221806,164205,500001,1.3507871258487867,2.2542266665464417,3.0449803599159586,35-55,F,amberpierce,rollinsnicole@klein.com,Elizabeth Foster,F,35
402,AKX,2018-10-07,2019-03-16,160,Sunday,AKX_20181007_20190316_25-30_M_GBP,GBP,689995,643752,500001,1.0718335632355318,0.7246443814810253,0.7766981694814152,25-30,M,amberpierce,rollinsnicole@klein.com,Elizabeth Foster,F,35
403,GRZ,2018-09-25,2018-12-04,70,Tuesday,GRZ_20180925_20181204_40-45_B_EUR,EUR,570417,353147,499999,1.6152395461380105,0.8765499625712417,1.4158381637108626,40-45,B,amberpierce,rollinsnicole@klein.com,Elizabeth Foster,F,35
404,GRZ,2018-03-09,2018-10-25,230,Friday,GRZ_20180309_20181025_25-30_B_EUR,EUR,362154,333404,499998,1.0862317188755983,1.3806226080617638,1.4996760686734412,25-30,B,lawrence67,ibrown@hood-stone.com,Laurie Carter,F,34
405,KTR,2018-10-31,2019-02-03,95,Wednesday,KTR_20181031_20190203_25-40_M_EUR,EUR,489097,115028,499999,4.251982126091039,1.0222900569825617,4.346759049970442,25-40,M,lawrence67,ibrown@hood-stone.com,Laurie Carter,F,34
406,KTR,2017-07-09,2017-09-06,59,Sunday,KTR_20170709_20170906_20-30_F_USD,USD,386473,314152,499999,1.2302102167103823,1.2937488517955977,1.5915830553362704,20-30,F,lawrence67,ibrown@hood-stone.com,Laurie Carter,F,34
407,KTR,2017-05-16,2017-12-25,223,Tuesday,KTR_20170516_20171225_35-55_F_EUR,EUR,863099,494244,500000,1.7463014219697153,0.5793078198445369,1.0116460695526905,35-55,F,lawrence67,ibrown@hood-stone.com,Laurie Carter,F,34
408,KTR,2018-09-14,2019-06-25,284,Friday,KTR_20180914_20190625_45-55_M_EUR,EUR,903221,866652,500001,1.0421957140813152,0.5535754815266696,0.5769339942675953,45-55,M,lawrence67,ibrown@hood-stone.com,Laurie Carter,F,34
409,KTR,2018-05-17,2020-03-08,661,Thursday,KTR_20180517_20200308_30-35_B_USD,USD,263924,31768,500000,8.307856962981617,1.8944847759203407,15.73910853689247,30-35,B,lawrence67,ibrown@hood-stone.com,Laurie Carter,F,34
410,BYU,2018-02-07,2019-12-22,683,Wednesday,BYU_20180207_20191222_40-50_F_EUR,EUR,438013,422947,500002,1.0356214844886003,1.141523196800095,1.182185947648287,40-50,F,allen29,gschaefer@gmail.com,Maria Pittman DVM,F,59
411,BYU,2017-12-13,2019-10-22,678,Wednesday,BYU_20171213_20191022_25-35_M_USD,USD,927413,543690,500003,1.7057753499236696,0.5391373638281973,0.9196472254409682,25-35,M,allen29,gschaefer@gmail.com,Maria Pittman DVM,F,59
412,KTR,2018-08-23,2020-01-17,512,Thursday,KTR_20180823_20200117_25-40_M_EUR,EUR,930197,48425,500001,19.209024264326278,0.5375216217639919,10.325265875064533,25-40,M,allen29,gschaefer@gmail.com,Maria Pittman DVM,F,59
413,GRZ,2018-03-28,2019-02-22,331,Wednesday,GRZ_20180328_20190222_35-40_B_EUR,EUR,461789,219134,499999,2.107336150483266,1.0827434174482284,2.2817043452864456,35-40,B,allen29,gschaefer@gmail.com,Maria Pittman DVM,F,59
414,KTR,2019-02-28,2020-10-27,607,Thursday,KTR_20190228_20201027_25-45_F_USD,USD,380324,195035,499997,1.9500294818878663,1.3146606577549669,2.5636270413002795,25-45,F,steven91,denise95@cole.net,Paul Castillo,M,35
415,KTR,2018-11-22,2019-06-18,208,Thursday,KTR_20181122_20190618_25-30_B_EUR,EUR,843238,339535,500000,2.4835083275656413,0.5929524048963638,1.4726022354101933,25-30,B,steven91,denise95@cole.net,Paul Castillo,M,35
416,KTR,2018-03-26,2019-11-21,605,Monday,KTR_20180326_20191121_30-50_M_USD,USD,890695,246935,500001,3.6070018425901553,0.5613605106124993,2.0248283961366353,30-50,M,nataliegalloway,kathy65@hotmail.com,Lori Sanders,F,65
417,KTR,2018-10-02,2020-07-26,663,Tuesday,KTR_20181002_20200726_40-45_B_EUR,EUR,303233,294508,499997,1.029625680796447,1.6488871593790912,1.6977365640322164,40-45,B,nataliegalloway,kathy65@hotmail.com,Lori Sanders,F,65
418,KTR,2018-09-24,2019-11-17,419,Monday,KTR_20180924_20191117_25-30_B_USD,USD,858974,514976,500003,1.6679884111104206,0.5820932880389861,0.9709248586341888,25-30,B,nataliegalloway,kathy65@hotmail.com,Lori Sanders,F,65
419,GRZ,2017-07-22,2018-02-25,218,Saturday,GRZ_20170722_20180225_35-50_F_EUR,EUR,898293,348631,500003,2.5766297317220785,0.5566146012492583,1.4341897306894682,35-50,F,nataliegalloway,kathy65@hotmail.com,Lori Sanders,F,65
420,BYU,2018-06-28,2019-06-06,343,Thursday,BYU_20180628_20190606_20-25_F_EUR,EUR,131868,129704,499998,1.0166841423549005,3.7916552916552915,3.85491580830198,20-25,F,vincentjustin,andrea79@lara.com,Gregory Martinez,M,59
421,KTR,2018-06-01,2020-03-25,663,Friday,KTR_20180601_20200325_20-35_M_USD,USD,627178,481070,500001,1.3037146361236411,0.7972234357710252,1.0393518614754609,20-35,M,vincentjustin,andrea79@lara.com,Gregory Martinez,M,59
422,KTR,2017-07-03,2018-05-19,320,Monday,KTR_20170703_20180519_35-45_F_GBP,GBP,532233,499607,499998,1.065303328416135,0.939434420639081,1.0007826151354966,35-45,F,charlesramos,david65@harris.com,Tony Elliott,M,72
423,KTR,2018-06-05,2019-12-26,569,Tuesday,KTR_20180605_20191226_25-40_B_GBP,GBP,739362,508932,500003,1.452771686590743,0.6762627779085212,0.9824554164407032,25-40,B,charlesramos,david65@harris.com,Tony Elliott,M,72
424,AKX,2017-12-23,2019-12-14,721,Saturday,AKX_20171223_20191214_35-45_B_USD,USD,930423,286418,499998,3.2484794950038056,0.5373878332758326,1.745693357261066,35-45,B,charlesramos,david65@harris.com,Tony Elliott,M,72
425,KTR,2019-03-10,2019-09-30,204,Sunday,KTR_20190310_20190930_30-35_F_EUR,EUR,889678,51973,500002,17.11808054181979,0.5620033315424232,9.620418294114252,30-35,F,charlesramos,david65@harris.com,Tony Elliott,M,72
426,AKX,2018-11-22,2020-03-05,469,Thursday,AKX_20181122_20200305_20-25_B_USD,USD,953091,333590,500001,2.8570730537486138,0.5246099270688738,1.4988488863575047,20-25,B,charlesramos,david65@harris.com,Tony Elliott,M,72
427,GRZ,2018-04-05,2019-06-08,429,Thursday,GRZ_20180405_20190608_25-35_M_USD,USD,383072,237250,499998,1.6146343519494204,1.3052324367220784,2.107473129610116,25-35,M,qromero,zferrell@hotmail.com,Stephanie Bush,F,26
428,GRZ,2018-05-01,2019-01-29,273,Tuesday,GRZ_20180501_20190129_20-40_B_USD,USD,652863,367406,499996,1.77695247219697,0.76585133481297,1.3608814227312565,20-40,B,qromero,zferrell@hotmail.com,Stephanie Bush,F,26
429,BYU,2018-08-23,2019-12-08,472,Thursday,BYU_20180823_20191208_30-40_F_USD,USD,488924,283174,499997,1.726585067838149,1.0226476916657803,1.7656882340892879,30-40,F,qromero,zferrell@hotmail.com,Stephanie Bush,F,26
430,GRZ,2017-10-04,2018-11-26,418,Wednesday,GRZ_20171004_20181126_25-45_B_EUR,EUR,135869,130585,500001,1.0404640655511737,3.6800226688943027,3.8289313473982465,25-45,B,qromero,zferrell@hotmail.com,Stephanie Bush,F,26
431,GRZ,2018-03-06,2020-02-02,698,Tuesday,GRZ_20180306_20200202_25-40_F_GBP,GBP,243588,125093,499998,1.9472552420998777,2.052638060988226,3.9970102243930516,25-40,F,qromero,zferrell@hotmail.com,Stephanie Bush,F,26
432,GRZ,2019-02-04,2020-10-13,617,Monday,GRZ_20190204_20201013_20-40_M_USD,USD,878956,276170,500000,3.1826628525907954,0.5688566890720355,1.8104790527573595,20-40,M,qromero,zferrell@hotmail.com,Stephanie Bush,F,26
433,BYU,2018-06-11,2019-04-05,298,Monday,BYU_20180611_20190405_40-45_B_USD,USD,638312,291432,500001,2.1902605067391363,0.7833175625712817,1.7156695215350408,40-45,B,qromero,zferrell@hotmail.com,Stephanie Bush,F,26
434,KTR,2018-04-15,2019-06-02,413,Sunday,KTR_20180415_20190602_25-45_M_EUR,EUR,531453,198866,499999,2.6724176078364326,0.9408150861882424,2.5142508020476098,25-45,M,qromero,zferrell@hotmail.com,Stephanie Bush,F,26
435,KTR,2018-09-05,2020-07-09,673,Wednesday,KTR_20180905_20200709_20-25_F_USD,USD,859472,448209,500000,1.9175697052044915,0.5817525178248971,1.1155510041074588,20-25,F,jodimcclure,susancummings@yahoo.com,Casey Scott,F,84
436,AKX,2017-11-01,2018-02-03,94,Wednesday,AKX_20171101_20180203_25-30_M_EUR,EUR,762711,542755,500001,1.4052583578225903,0.6555576096319575,0.9212278099695074,25-30,M,jodimcclure,susancummings@yahoo.com,Casey Scott,F,84
437,AKX,2018-03-13,2018-06-10,89,Tuesday,AKX_20180313_20180610_35-40_B_EUR,EUR,138613,66708,500001,2.0779066978473346,3.607172487429029,7.49536787191941,35-40,B,jodimcclure,susancummings@yahoo.com,Casey Scott,F,84
438,KTR,2017-12-29,2018-10-24,299,Friday,KTR_20171229_20181024_20-25_F_GBP,GBP,144639,22712,500002,6.368395561817541,3.456896134514204,22.014882000704475,20-25,F,jodimcclure,susancummings@yahoo.com,Casey Scott,F,84
439,GRZ,2018-02-16,2019-03-09,386,Friday,GRZ_20180216_20190309_30-40_B_GBP,GBP,65456,10046,499999,6.515628110690822,7.638703862136397,49.77095361337846,30-40,B,jodimcclure,susancummings@yahoo.com,Casey Scott,F,84
440,KTR,2017-07-28,2018-03-05,220,Friday,KTR_20170728_20180305_30-35_F_USD,USD,610524,479291,499996,1.2738065183781877,0.8189620719251004,1.0431992255226992,30-35,F,kevincoffey,suzanne42@yahoo.com,Mary Palmer,F,41
441,GRZ,2019-02-02,2020-12-23,690,Saturday,GRZ_20190202_20201223_25-30_F_GBP,GBP,832472,439402,500004,1.8945566929599775,0.6006256066270097,1.1379192629983477,25-30,F,kevincoffey,suzanne42@yahoo.com,Mary Palmer,F,41
442,KTR,2018-10-02,2019-11-16,410,Tuesday,KTR_20181002_20191116_30-45_B_GBP,GBP,27387,25280,500000,1.0833465189873417,18.25683718552598,19.77848101265823,30-45,B,rodriguezcraig,brittney29@hotmail.com,Andrew Gomez,M,29
443,BYU,2018-06-11,2019-11-08,515,Monday,BYU_20180611_20191108_20-25_B_USD,USD,320574,246292,500000,1.3016013512416156,1.5597022840280248,2.030110600425511,20-25,B,rodriguezcraig,brittney29@hotmail.com,Andrew Gomez,M,29
444,AKX,2018-04-11,2019-02-17,312,Wednesday,AKX_20180411_20190217_30-35_M_USD,USD,675231,608608,500000,1.1094678347967821,0.7404873295213046,0.8215468741784532,30-35,M,rodriguezcraig,brittney29@hotmail.com,Andrew Gomez,M,29
445,BYU,2017-07-26,2018-12-29,521,Wednesday,BYU_20170726_20181229_30-55_B_EUR,EUR,351345,246449,500000,1.425629643455644,1.4231026483940286,2.0288173212307616,30-55,B,rodriguezcraig,brittney29@hotmail.com,Andrew Gomez,M,29
446,AKX,2017-10-23,2018-08-28,309,Monday,AKX_20171023_20180828_25-30_F_EUR,EUR,760251,378800,500000,2.006998416050686,0.6576775301841102,1.3199577613516367,25-30,F,rodriguezcraig,brittney29@hotmail.com,Andrew Gomez,M,29
447,BYU,2018-09-18,2020-05-27,617,Tuesday,BYU_20180918_20200527_35-40_M_GBP,GBP,945681,77015,500002,12.279179380640135,0.5287216302326049,6.4922677400506394,35-40,M,rodriguezcraig,brittney29@hotmail.com,Andrew Gomez,M,29
448,GRZ,2018-08-22,2019-11-21,456,Wednesday,GRZ_20180822_20191121_35-40_F_USD,USD,310613,107888,500001,2.879031959068664,1.6097233534977609,4.6344449799792375,35-40,F,stephaniearmstrong,lauren39@gmail.com,Matthew King,M,71
449,KTR,2017-09-05,2018-07-08,306,Tuesday,KTR_20170905_20180708_35-45_F_EUR,EUR,735000,300865,499995,2.4429561431206688,0.680265306122449,1.661858308543699,35-45,F,stephaniearmstrong,lauren39@gmail.com,Matthew King,M,71
450,GRZ,2017-09-09,2019-04-18,586,Saturday,GRZ_20170909_20190418_35-45_B_EUR,EUR,104961,56908,499999,1.844397975680045,4.763664599232095,8.78609334364237,35-45,B,paulmiller,prios@yahoo.com,Pamela Humphrey,F,78
451,KTR,2017-12-17,2019-05-18,517,Sunday,KTR_20171217_20190518_40-60_F_EUR,EUR,135397,97274,500001,1.391913563747764,3.692851392571475,5.140129942225055,40-60,F,paulmiller,prios@yahoo.com,Pamela Humphrey,F,78
452,KTR,2017-10-21,2019-05-10,566,Saturday,KTR_20171021_20190510_40-50_B_GBP,GBP,107621,68997,500000,1.559792454744409,4.645933414482304,7.246691885154427,40-50,B,hestermelanie,dylanhines@gmail.com,Craig Jackson,M,28
453,AKX,2017-06-30,2018-01-29,213,Friday,AKX_20170630_20180129_20-40_F_USD,USD,358397,247270,499999,1.4494156185546163,1.3950981732547985,2.0220770817325193,20-40,F,hestermelanie,dylanhines@gmail.com,Craig Jackson,M,28
454,KTR,2018-06-20,2018-08-31,72,Wednesday,KTR_20180620_20180831_20-25_B_USD,USD,934124,397189,500002,2.351837538300406,0.5352629843575372,1.2588515794747588,20-25,B,hestermelanie,dylanhines@gmail.com,Craig Jackson,M,28
455,KTR,2019-02-17,2020-03-22,399,Sunday,KTR_20190217_20200322_45-65_B_GBP,GBP,981558,907269,499998,1.0818819997156301,0.5093922111581791,0.5511022640473774,45-65,B,hestermelanie,dylanhines@gmail.com,Craig Jackson,M,28
456,AKX,2018-04-16,2019-09-04,506,Monday,AKX_20180416_20190904_25-35_F_USD,USD,136324,54902,499998,2.4830425121124913,3.667718083389572,9.107099923500055,25-35,F,hestermelanie,dylanhines@gmail.com,Craig Jackson,M,28
457,AKX,2017-10-22,2018-08-26,308,Sunday,AKX_20171022_20180826_20-40_B_EUR,EUR,144265,50949,499998,2.831557047243322,3.465830242955672,9.813696048990167,20-40,B,hestermelanie,dylanhines@gmail.com,Craig Jackson,M,28
458,GRZ,2018-12-30,2019-12-01,336,Sunday,GRZ_20181230_20191201_35-55_B_USD,USD,936657,382081,499997,2.451461862798726,0.5338101354070914,1.3086151889259083,35-55,B,tlopez,paul75@yahoo.com,Amanda Riley,F,69
459,GRZ,2018-07-19,2019-02-22,218,Thursday,GRZ_20180719_20190222_30-45_M_GBP,GBP,23580,22657,499996,1.040737961777817,21.204240882103477,22.068058436686233,30-45,M,tlopez,paul75@yahoo.com,Amanda Riley,F,69
460,KTR,2017-11-10,2018-03-21,131,Friday,KTR_20171110_20180321_35-45_F_EUR,EUR,351951,275668,500000,1.2767205479054515,1.4206523067131505,1.813775991409957,35-45,F,jacobsonspencer,ashley08@gmail.com,Paul Cooper,M,44
461,AKX,2018-11-03,2020-08-19,655,Saturday,AKX_20181103_20200819_35-45_B_GBP,GBP,493450,93581,500001,5.272972077665338,1.013275914479684,5.342975604022184,35-45,B,jacobsonspencer,ashley08@gmail.com,Paul Cooper,M,44
462,KTR,2017-10-24,2018-12-08,410,Tuesday,KTR_20171024_20181208_20-35_M_GBP,GBP,511214,338644,500002,1.50959119311135,0.9780678932893074,1.4764826779745102,20-35,M,jacobsonspencer,ashley08@gmail.com,Paul Cooper,M,44
463,AKX,2018-07-15,2019-08-18,399,Sunday,AKX_20180715_20190818_30-40_M_EUR,EUR,827507,199067,500002,4.156927064757092,0.6042269128841207,2.5117272074226267,30-40,M,jacobsonspencer,ashley08@gmail.com,Paul Cooper,M,44
464,BYU,2017-07-03,2018-02-21,233,Monday,BYU_20170703_20180221_35-45_M_EUR,EUR,944951,940025,499999,1.005240286162602,0.5291269071094692,0.5318996835190554,35-45,M,jacobsonspencer,ashley08@gmail.com,Paul Cooper,M,44
465,BYU,2017-09-13,2019-03-22,555,Wednesday,BYU_20170913_20190322_30-40_F_EUR,EUR,1057,877,500001,1.2052451539338656,473.03784295175024,570.1265678449258,30-40,F,jacobsonspencer,ashley08@gmail.com,Paul Cooper,M,44
466,GRZ,2018-01-31,2020-01-21,720,Wednesday,GRZ_20180131_20200121_20-30_F_GBP,GBP,38515,22472,500001,1.7139106443574226,12.98198104634558,22.249955500178,20-30,F,jacobsonspencer,ashley08@gmail.com,Paul Cooper,M,44
467,AKX,2017-05-15,2017-06-01,17,Monday,AKX_20170515_20170601_25-45_M_GBP,GBP,871848,381700,499998,2.284118417605449,0.5734921683596224,1.3099240241026984,25-45,M,jacobsonspencer,ashley08@gmail.com,Paul Cooper,M,44
468,KTR,2018-07-09,2020-04-18,649,Monday,KTR_20180709_20200418_20-25_M_GBP,GBP,232429,105882,500001,2.1951700950114277,2.1511988607273618,4.722247407491358,20-25,M,xhunt,jimenezmolly@yahoo.com,Diane Thomas,F,84
469,KTR,2017-09-30,2018-11-02,398,Saturday,KTR_20170930_20181102_20-45_F_USD,USD,403627,342755,500000,1.1775962422138262,1.2387674759121665,1.4587679246108736,20-45,F,xhunt,jimenezmolly@yahoo.com,Diane Thomas,F,84
470,AKX,2019-01-12,2019-05-11,119,Saturday,AKX_20190112_20190511_25-45_B_EUR,EUR,46300,4661,500000,9.93349066723879,10.799136069114471,107.2731173567904,25-45,B,xhunt,jimenezmolly@yahoo.com,Diane Thomas,F,84
471,GRZ,2018-10-10,2020-05-20,588,Wednesday,GRZ_20181010_20200520_40-60_F_EUR,EUR,535766,83752,500000,6.397053204699589,0.9332432442521549,5.970006686407489,40-60,F,xhunt,jimenezmolly@yahoo.com,Diane Thomas,F,84
472,BYU,2018-02-17,2019-01-16,333,Saturday,BYU_20180217_20190116_25-40_B_USD,USD,196739,58277,500000,3.375928754053915,2.5414381490197675,8.57971412392539,25-40,B,xhunt,jimenezmolly@yahoo.com,Diane Thomas,F,84
473,BYU,2019-01-12,2020-05-30,504,Saturday,BYU_20190112_20200530_40-45_F_USD,USD,650336,328608,499998,1.9790631999220956,0.7688302662008561,1.5215636868244231,40-45,F,xhunt,jimenezmolly@yahoo.com,Diane Thomas,F,84
474,GRZ,2017-08-18,2017-11-27,101,Friday,GRZ_20170818_20171127_25-45_M_USD,USD,600521,574982,500000,1.0444170426204646,0.832610350012739,0.8695924394154948,25-45,M,xhunt,jimenezmolly@yahoo.com,Diane Thomas,F,84
475,BYU,2019-05-09,2019-06-01,23,Thursday,BYU_20190509_20190601_35-55_M_GBP,GBP,163701,89568,500000,1.8276728295819935,3.0543490876659276,5.582350839585566,35-55,M,miguel74,hbailey@owen-martinez.info,Jasmine Martin,F,59
476,KTR,2018-10-11,2020-03-08,514,Thursday,KTR_20181011_20200308_20-40_B_GBP,GBP,510800,132846,500006,3.8450536711681194,0.978868441660141,3.763801695195941,20-40,B,miguel74,hbailey@owen-martinez.info,Jasmine Martin,F,59
477,GRZ,2018-05-28,2018-11-25,181,Monday,GRZ_20180528_20181125_25-30_F_EUR,EUR,320339,118989,500000,2.69217322609653,1.560846478262091,4.2020690988242615,25-30,F,miguel74,hbailey@owen-martinez.info,Jasmine Martin,F,59
478,KTR,2017-10-24,2018-11-26,398,Tuesday,KTR_20171024_20181126_30-40_M_GBP,GBP,993622,498865,499997,1.9917653072474517,0.5032064507428379,1.002269150972708,30-40,M,miguel74,hbailey@owen-martinez.info,Jasmine Martin,F,59
479,BYU,2018-12-04,2019-04-15,132,Tuesday,BYU_20181204_20190415_35-60_F_GBP,GBP,775874,418283,499997,1.8549020639136662,0.6444306678661742,1.1953557758742286,35-60,F,miguel74,hbailey@owen-martinez.info,Jasmine Martin,F,59
480,AKX,2018-06-06,2019-07-28,417,Wednesday,AKX_20180606_20190728_30-45_B_USD,USD,110784,7827,500000,14.154082023763895,4.5132871172732525,63.88143605468251,30-45,B,miguel74,hbailey@owen-martinez.info,Jasmine Martin,F,59
481,GRZ,2019-03-21,2021-02-11,693,Thursday,GRZ_20190321_20210211_40-60_M_USD,USD,334061,161082,499998,2.0738567934343997,1.4967266457323662,3.1039967221663503,40-60,M,miguel74,hbailey@owen-martinez.info,Jasmine Martin,F,59
482,BYU,2019-04-28,2020-08-02,462,Sunday,BYU_20190428_20200802_30-40_B_GBP,GBP,776897,227932,500001,3.40845954056473,0.6435872451560503,2.1936410859379114,30-40,B,lopezkelly,kirstenedwards@ward.biz,Robert Fields,M,65
483,GRZ,2018-08-02,2019-11-15,470,Thursday,GRZ_20180802_20191115_20-40_B_GBP,GBP,169610,113026,500002,1.500628174048449,2.9479511821236954,4.4237785996142485,20-40,B,lopezkelly,kirstenedwards@ward.biz,Robert Fields,M,65
484,AKX,2019-01-12,2020-08-07,573,Saturday,AKX_20190112_20200807_20-40_M_GBP,GBP,149664,25738,500003,5.814904032947393,3.340836807782767,19.426645426995105,20-40,M,lopezkelly,kirstenedwards@ward.biz,Robert Fields,M,65
485,AKX,2017-12-31,2019-07-17,563,Sunday,AKX_20171231_20190717_30-40_B_GBP,GBP,166241,132585,499998,1.2538447033978202,3.007669588128079,3.7711505826450957,30-40,B,lopezkelly,kirstenedwards@ward.biz,Robert Fields,M,65
486,KTR,2018-08-28,2018-10-14,47,Tuesday,KTR_20180828_20181014_20-45_B_USD,USD,337120,85585,500000,3.939008003738973,1.4831514000949217,5.84214523573056,20-45,B,lopezkelly,kirstenedwards@ward.biz,Robert Fields,M,65
487,KTR,2018-11-20,2019-01-06,47,Tuesday,KTR_20181120_20190106_35-55_M_USD,USD,617932,521987,500000,1.1838072595677671,0.809150521416596,0.9578782613360103,35-55,M,lopezkelly,kirstenedwards@ward.biz,Robert Fields,M,65
488,GRZ,2018-12-01,2019-12-16,380,Saturday,GRZ_20181201_20191216_25-45_F_EUR,EUR,579043,322802,500001,1.793802392798062,0.8634954571594856,1.5489402172229416,25-45,F,lopezkelly,kirstenedwards@ward.biz,Robert Fields,M,65
489,AKX,2018-03-25,2019-10-07,561,Sunday,AKX_20180325_20191007_40-55_M_GBP,GBP,565814,446179,499997,1.2681322966791355,0.8836773215226205,1.1206197512657476,40-55,M,lopezkelly,kirstenedwards@ward.biz,Robert Fields,M,65
490,KTR,2017-08-20,2017-09-23,34,Sunday,KTR_20170820_20170923_40-45_M_USD,USD,997954,716686,500002,1.392456389548561,0.5010271014495659,0.6976583887504431,40-45,M,chicks,patrick12@hotmail.com,Philip Herrera,M,27
491,GRZ,2018-02-09,2019-10-27,625,Friday,GRZ_20180209_20191027_20-30_F_EUR,EUR,506355,232858,499998,2.1745226704686975,0.9874455668453951,2.147222770959125,20-30,F,chicks,patrick12@hotmail.com,Philip Herrera,M,27
492,KTR,2018-05-28,2019-05-13,350,Monday,KTR_20180528_20190513_30-40_B_GBP,GBP,490745,291705,499998,1.682333179067894,1.0188550061640975,1.7140535815292848,30-40,B,chicks,patrick12@hotmail.com,Philip Herrera,M,27
493,AKX,2019-01-03,2019-12-21,352,Thursday,AKX_20190103_20191221_25-35_M_USD,USD,242903,197144,500002,1.2321095240027593,2.058443082218005,2.5362273262183987,25-35,M,chicks,patrick12@hotmail.com,Philip Herrera,M,27
494,AKX,2017-07-10,2018-02-27,232,Monday,AKX_20170710_20180227_30-45_F_GBP,GBP,537066,388691,500005,1.381729960302657,0.9309935836563848,1.2863817273875648,30-45,F,chicks,patrick12@hotmail.com,Philip Herrera,M,27
495,KTR,2017-06-20,2018-05-09,323,Tuesday,KTR_20170620_20180509_30-50_F_USD,USD,385343,175136,500000,2.2002500913575735,1.297545303794282,2.8549241732139596,30-50,F,eric69,ijohnson@barker.com,Rebecca Mitchell,F,41
